codice_appartamento,tipologia_appartamento,heating,electricity_consumption,insulation,piano,production
Sa_Ce_VR_004_1_01,Commerciale,0,0,0,1,0
Sa_Ce_VR_004_1_02,Commerciale,0,0,0,1,0
Sa_Ce_VR_004_1_03,Commerciale,0,0,0,1,0
Sa_Ce_VR_004_2_01,Residenziale,145.08346499215975,157.65317821402357,20.08087016594098,2,0
Sa_Ce_VR_004_2_02,Commerciale,0,0,0,2,0
Sa_Ce_VR_004_2_03,Residenziale,112.38355676648618,334.5979619328431,10.881069353360688,2,0
Sa_Ce_VR_004_3_01,Commerciale,0,0,0,3,0
Sa_Ce_VR_004_3_02,Commerciale,0,0,0,3,0
Sa_Ce_VR_004_4_01,Residenziale,111.3503797222914,350.71855886724984,13.090945592847184,4,0
Sa_Ce_VR_004_4_02,Residenziale,147.6706674515204,262.6740961218464,35.047142358185326,4,0
Sa_Ce_VR_004_5_01,Residenziale,158.72601796419653,385.74123995034955,15.368394332997752,5,0
Sa_Ce_VR_004_5_02,Residenziale,86.58993433759429,190.3336472738245,43.200750120388534,5,0
Sa_Ce_VR_004_condominio_00,Condominiale,0,0,0,0,"[17, 71, 45, 46, 88, 100, 98, 30, 79, 82, 56, 48, 19, 29, 43, 59, 58, 42, 23, 15, 38, 57, 43, 21, 30, 28, 94, 85, 97, 14, 84, 88, 51, 60, 82, 12, 64, 53, 55, 48, 32, 11, 30, 37, 25, 79, 9, 83, 95, 81, 32, 57, 81, 42, 7, 70, 81, 5, 37, 10, 100, 98, 68, 80, 91, 35, 46, 87, 29, 24, 96, 59, 98, 49, 95, 96, 25, 51, 79, 22, 12, 71, 87, 57, 16, 17, 27, 3, 83, 91, 93, 15, 4, 14, 61, 65, 54, 76, 45, 65, 1, 90, 85, 74, 18, 32, 5, 91, 40, 65, 38, 25, 84, 29, 73, 66, 23, 2, 1, 24, 75, 63, 36, 62, 20, 98, 97, 35, 73, 74, 38, 80, 39, 8, 74, 35, 3, 14, 1, 85, 15, 65, 42, 42, 5, 59, 91, 90, 63, 56, 71, 41, 44, 73, 29, 11, 53, 73, 16, 13, 62, 64, 44, 60, 28, 82, 80, 50, 28, 28, 55, 34, 64, 57, 62, 24, 74, 21, 22, 15, 66, 38, 65, 8, 12, 12, 17, 16, 99, 23, 69, 77, 36, 88, 69, 52, 54, 36, 77, 85, 91, 84, 48, 50, 43, 22, 64, 28, 13, 4, 81, 65, 5, 5, 10, 67, 33, 33, 18, 57, 80, 26, 83, 61, 88, 82, 28, 42, 10, 26, 3, 47, 17, 81, 35, 28, 41, 55, 78, 99, 68, 66, 2, 60, 17, 73, 12, 28, 88, 30, 23, 45, 15, 53, 35, 1, 13, 69, 62, 54, 64, 93, 45, 55, 97, 50, 90, 90, 77, 70, 91, 88, 74, 78, 78, 11, 42, 25, 78, 86, 97, 46, 13, 64, 80, 40, 34, 47, 1, 87, 44, 24, 30, 7, 87, 32, 4, 5, 63, 15, 51, 58, 47, 17, 55, 88, 68, 22, 82, 81, 97, 68, 5, 8, 88, 1, 74, 40, 83, 47, 10, 19, 20, 18, 2, 48, 44, 58, 75, 37, 85, 41, 87, 39, 33, 20, 55, 83, 78, 92, 49, 37, 82, 22, 33, 86, 72, 48, 68, 45, 45, 9, 39, 19, 35, 11, 90, 30, 51, 76, 55, 80, 96, 97, 80]"
Sa_Ce_VR_005_1_01,Commerciale,0,0,0,1,0
Sa_Ce_VR_005_1_02,Commerciale,0,0,0,1,0
Sa_Ce_VR_005_2_01,Commerciale,0,0,0,2,0
Sa_Ce_VR_005_2_02,Commerciale,0,0,0,2,0
Sa_Ce_VR_005_2_03,Residenziale,86.07747978418263,123.679601481242,45.531797866235195,2,0
Sa_Ce_VR_005_3_01,Commerciale,0,0,0,3,0
Sa_Ce_VR_005_3_02,Commerciale,0,0,0,3,0
Sa_Ce_VR_005_3_03,Residenziale,190.27121693879369,141.8450653507727,25.171439968161504,3,0
Sa_Ce_VR_005_4_01,Residenziale,186.13207571405775,310.8108468794821,36.14719699443489,4,0
Sa_Ce_VR_005_4_02,Residenziale,182.74424805295203,253.7820877842823,36.86539863239604,4,0
Sa_Ce_VR_005_4_03,Residenziale,176.59727308802135,220.68241437571277,47.48491239720343,4,0
Sa_Ce_VR_005_condominio_00,Condominiale,0,0,0,0,"[73, 4, 79, 76, 93, 29, 56, 20, 80, 1, 53, 67, 24, 96, 96, 27, 70, 22, 94, 4, 36, 55, 8, 90, 62, 29, 93, 22, 37, 20, 43, 72, 59, 26, 77, 90, 48, 54, 27, 58, 94, 53, 48, 23, 48, 18, 89, 49, 56, 52, 94, 99, 89, 43, 50, 21, 71, 49, 62, 36, 5, 30, 42, 9, 97, 14, 67, 4, 58, 41, 93, 15, 40, 68, 99, 20, 69, 68, 96, 49, 13, 57, 72, 6, 16, 81, 33, 45, 7, 2, 28, 52, 41, 87, 39, 82, 29, 71, 22, 29, 39, 60, 60, 99, 85, 69, 21, 6, 86, 49, 63, 77, 57, 59, 75, 74, 2, 8, 48, 12, 9, 48, 26, 65, 69, 81, 20, 43, 25, 2, 9, 76, 32, 17, 84, 40, 20, 37, 46, 73, 55, 1, 78, 93, 77, 78, 75, 92, 7, 88, 42, 29, 75, 4, 41, 17, 78, 23, 29, 9, 44, 7, 54, 32, 52, 42, 85, 33, 94, 90, 66, 97, 82, 32, 62, 50, 28, 73, 16, 78, 12, 28, 93, 64, 76, 11, 10, 51, 78, 37, 76, 33, 25, 11, 48, 48, 48, 80, 61, 63, 59, 53, 34, 100, 49, 56, 78, 78, 30, 38, 17, 74, 13, 35, 86, 59, 60, 26, 62, 83, 95, 90, 15, 29, 39, 19, 97, 73, 27, 87, 2, 27, 86, 67, 66, 91, 71, 4, 18, 72, 93, 24, 10, 67, 85, 70, 68, 25, 30, 56, 31, 58, 6, 84, 19, 46, 77, 1, 65, 36, 92, 60, 54, 9, 3, 84, 81, 35, 67, 35, 2, 9, 10, 100, 28, 15, 11, 5, 46, 53, 17, 88, 45, 91, 24, 83, 73, 15, 37, 17, 87, 42, 44, 71, 5, 63, 37, 39, 32, 6, 16, 18, 95, 42, 21, 88, 13, 31, 71, 4, 63, 41, 18, 48, 48, 22, 17, 90, 65, 9, 36, 97, 96, 32, 57, 61, 39, 82, 27, 62, 14, 4, 57, 87, 6, 92, 77, 7, 61, 9, 19, 79, 39, 91, 71, 9, 65, 26, 81, 47, 19, 75, 43, 75, 45, 67, 12, 75, 37, 100, 22, 33, 64, 73, 51]"
Sa_Ce_VSM_001_1_01,Residenziale,181.29863749907798,168.26304833328794,12.443568475297564,1,0
Sa_Ce_VSM_001_1_02,Residenziale,98.54889964463095,162.6088655500791,23.70645317434844,1,0
Sa_Ce_VSM_001_1_03,Commerciale,0,0,0,1,0
Sa_Ce_VSM_001_2_01,Commerciale,0,0,0,2,0
Sa_Ce_VSM_001_2_02,Commerciale,0,0,0,2,0
Sa_Ce_VSM_001_3_01,Residenziale,158.3830376244175,113.63027656072235,25.23253410960642,3,0
Sa_Ce_VSM_001_3_02,Residenziale,176.98438229403664,179.16596234945646,28.95926149268529,3,0
Sa_Ce_VSM_001_4_01,Residenziale,161.84956631019787,174.63173256396874,13.138512622587438,4,0
Sa_Ce_VSM_001_4_02,Residenziale,56.30152714581023,105.1225949227166,39.86660182938431,4,0
Sa_Ce_VSM_001_4_03,Commerciale,0,0,0,4,0
Sa_Ce_VSM_001_5_01,Commerciale,0,0,0,5,0
Sa_Ce_VSM_001_5_02,Commerciale,0,0,0,5,0
Sa_Ce_VSM_001_5_03,Commerciale,0,0,0,5,0
Sa_Ce_VSM_001_condominio_00,Condominiale,0,0,0,0,"[98, 40, 71, 76, 24, 36, 63, 59, 13, 98, 84, 36, 23, 32, 32, 96, 21, 79, 75, 57, 36, 68, 96, 29, 88, 65, 79, 74, 97, 60, 93, 11, 4, 3, 74, 91, 97, 5, 7, 30, 37, 43, 59, 32, 15, 9, 85, 66, 14, 69, 65, 60, 43, 64, 80, 83, 41, 43, 85, 10, 96, 90, 95, 67, 24, 45, 38, 63, 59, 53, 87, 70, 43, 24, 30, 56, 17, 29, 96, 55, 75, 52, 80, 88, 76, 13, 48, 49, 10, 70, 48, 76, 78, 28, 24, 81, 51, 94, 94, 34, 4, 40, 87, 65, 40, 92, 58, 17, 83, 29, 44, 72, 43, 78, 77, 43, 23, 50, 78, 42, 14, 32, 50, 8, 62, 38, 7, 62, 93, 88, 56, 82, 77, 89, 37, 74, 10, 88, 74, 2, 44, 71, 22, 93, 67, 15, 74, 72, 89, 60, 98, 64, 45, 20, 39, 50, 32, 50, 52, 24, 15, 36, 2, 20, 28, 79, 2, 60, 73, 99, 38, 87, 37, 99, 68, 75, 74, 66, 63, 62, 21, 49, 39, 45, 62, 81, 63, 33, 6, 69, 93, 37, 33, 63, 89, 58, 59, 90, 11, 4, 58, 85, 75, 9, 42, 63, 100, 57, 36, 11, 3, 96, 35, 55, 82, 98, 99, 36, 54, 44, 19, 50, 30, 78, 75, 7, 58, 60, 52, 45, 36, 82, 16, 16, 25, 9, 32, 69, 45, 13, 82, 92, 100, 69, 11, 99, 38, 13, 65, 73, 27, 87, 98, 43, 17, 46, 81, 58, 5, 65, 41, 22, 34, 71, 93, 13, 56, 28, 66, 46, 53, 14, 8, 4, 38, 38, 61, 86, 55, 33, 32, 9, 82, 60, 55, 66, 75, 31, 75, 89, 89, 47, 97, 78, 3, 83, 89, 23, 39, 69, 31, 46, 34, 51, 18, 35, 14, 37, 28, 27, 59, 1, 44, 4, 70, 57, 3, 51, 92, 57, 25, 14, 55, 72, 20, 89, 39, 42, 72, 62, 30, 59, 46, 23, 70, 95, 90, 20, 94, 100, 83, 53, 75, 15, 9, 95, 66, 42, 71, 54, 7, 43, 25, 79, 16, 44, 87, 3, 13, 27, 34, 22, 30, 79, 100]"
Sa_Ce_VSM_002_1_01,Commerciale,0,0,0,1,0
Sa_Ce_VSM_002_1_02,Commerciale,0,0,0,1,0
Sa_Ce_VSM_002_2_01,Residenziale,130.85639786517442,293.41324639175014,21.784395530058575,2,0
Sa_Ce_VSM_002_2_02,Commerciale,0,0,0,2,0
Sa_Ce_VSM_002_3_01,Residenziale,63.24421846122736,136.4574909075419,15.274166894284518,3,0
Sa_Ce_VSM_002_3_02,Residenziale,187.06353686589904,231.90279579275253,49.069261916621926,3,0
Sa_Ce_VSM_002_3_03,Residenziale,173.19089373663735,351.75255461360973,43.59498877255514,3,0
Sa_Ce_VSM_002_condominio_00,Condominiale,0,0,0,0,"[100, 25, 50, 58, 68, 77, 17, 53, 66, 94, 64, 85, 40, 46, 27, 22, 67, 60, 45, 7, 68, 2, 31, 29, 9, 34, 53, 96, 81, 46, 27, 15, 95, 91, 59, 90, 52, 58, 34, 79, 23, 5, 84, 2, 40, 11, 83, 71, 3, 85, 30, 2, 47, 98, 29, 61, 25, 44, 85, 97, 99, 85, 31, 18, 100, 47, 17, 92, 49, 23, 42, 21, 72, 96, 95, 26, 36, 15, 73, 33, 20, 30, 24, 68, 99, 48, 34, 36, 64, 50, 9, 98, 8, 35, 29, 8, 12, 46, 6, 24, 50, 3, 94, 42, 44, 50, 90, 38, 63, 64, 13, 98, 86, 28, 98, 83, 39, 85, 71, 3, 38, 54, 88, 97, 47, 84, 2, 80, 14, 48, 69, 97, 45, 82, 96, 45, 77, 85, 47, 14, 99, 47, 94, 94, 35, 90, 98, 81, 55, 53, 57, 22, 25, 27, 63, 21, 59, 56, 61, 73, 21, 69, 91, 37, 70, 50, 76, 12, 57, 16, 35, 45, 31, 79, 24, 74, 59, 33, 33, 19, 86, 49, 40, 46, 27, 49, 99, 75, 71, 41, 42, 12, 55, 45, 30, 41, 4, 13, 96, 10, 29, 81, 22, 66, 20, 9, 3, 75, 16, 16, 10, 60, 31, 77, 60, 37, 53, 47, 73, 82, 23, 63, 63, 7, 6, 88, 54, 82, 40, 66, 14, 38, 76, 58, 25, 66, 51, 88, 2, 46, 61, 32, 69, 89, 25, 45, 12, 38, 6, 4, 66, 30, 10, 30, 52, 76, 37, 3, 94, 8, 37, 20, 6, 10, 18, 12, 73, 94, 88, 60, 32, 100, 74, 24, 100, 70, 93, 25, 59, 34, 67, 86, 27, 65, 80, 61, 38, 28, 57, 31, 56, 85, 35, 89, 80, 5, 26, 11, 47, 80, 50, 4, 59, 59, 68, 83, 18, 9, 9, 63, 37, 73, 1, 89, 6, 64, 36, 40, 14, 13, 96, 40, 26, 46, 37, 75, 42, 33, 35, 41, 86, 70, 63, 69, 36, 63, 36, 8, 26, 35, 83, 99, 47, 22, 63, 65, 89, 26, 18, 27, 8, 42, 54, 83, 71, 10, 68, 31, 91, 62, 18, 68, 47, 43, 83]"
Sa_Ce_VSM_003_1_01,Residenziale,124.93029375919343,186.88918194818518,13.881103332765953,1,0
Sa_Ce_VSM_003_1_02,Residenziale,163.85715302219762,377.74893144750286,23.150248644122495,1,0
Sa_Ce_VSM_003_1_03,Residenziale,56.64027978385718,235.82781015589927,35.181019079996794,1,0
Sa_Ce_VSM_003_2_01,Residenziale,111.97658771845724,346.1111520232712,27.939816222179395,2,0
Sa_Ce_VSM_003_2_02,Residenziale,112.85455926389855,295.2582824571881,17.459307097155666,2,0
Sa_Ce_VSM_003_2_03,Commerciale,0,0,0,2,0
Sa_Ce_VSM_003_3_01,Commerciale,0,0,0,3,0
Sa_Ce_VSM_003_3_02,Residenziale,112.1095932223647,254.0661955805302,33.43604447418427,3,0
Sa_Ce_VSM_003_3_03,Commerciale,0,0,0,3,0
Sa_Ce_VSM_003_4_01,Residenziale,68.54355206387868,355.4594298632028,38.868563692079654,4,0
Sa_Ce_VSM_003_4_02,Residenziale,82.09861464890544,177.3189445804204,30.009719728098165,4,0
Sa_Ce_VSM_003_4_03,Commerciale,0,0,0,4,0
Sa_Ce_VSM_003_condominio_00,Condominiale,0,0,0,0,"[67, 81, 50, 41, 14, 90, 98, 75, 64, 3, 58, 5, 78, 54, 14, 41, 87, 20, 86, 93, 50, 44, 43, 21, 99, 94, 87, 38, 64, 11, 8, 34, 48, 56, 94, 38, 22, 70, 1, 22, 61, 12, 21, 91, 32, 88, 17, 16, 19, 13, 89, 9, 24, 76, 64, 41, 54, 61, 62, 28, 47, 28, 26, 95, 41, 54, 46, 48, 48, 34, 70, 55, 1, 93, 72, 41, 76, 39, 75, 92, 48, 61, 32, 74, 36, 41, 46, 81, 19, 14, 77, 92, 37, 60, 84, 57, 95, 23, 100, 53, 12, 86, 75, 48, 45, 74, 43, 81, 13, 75, 12, 31, 64, 84, 13, 7, 49, 64, 74, 81, 38, 64, 19, 55, 90, 59, 37, 4, 25, 5, 60, 100, 78, 76, 32, 45, 11, 96, 6, 3, 36, 75, 93, 5, 21, 26, 3, 14, 16, 60, 16, 97, 73, 87, 73, 37, 90, 36, 77, 86, 38, 44, 22, 31, 62, 26, 18, 44, 64, 2, 28, 91, 27, 74, 33, 9, 13, 31, 71, 50, 51, 63, 18, 71, 7, 36, 9, 99, 89, 56, 90, 4, 88, 84, 17, 77, 14, 20, 60, 74, 91, 73, 71, 83, 59, 40, 25, 89, 78, 84, 40, 35, 86, 52, 15, 10, 73, 90, 36, 93, 71, 44, 33, 21, 87, 43, 6, 18, 65, 85, 25, 96, 38, 40, 23, 97, 71, 7, 8, 96, 76, 74, 3, 54, 73, 14, 76, 75, 71, 18, 95, 85, 8, 70, 77, 3, 41, 71, 47, 91, 20, 95, 21, 67, 53, 4, 57, 70, 22, 54, 25, 72, 71, 10, 68, 19, 9, 94, 90, 36, 55, 45, 37, 82, 70, 68, 38, 22, 44, 65, 21, 90, 24, 27, 64, 23, 74, 66, 64, 29, 3, 37, 36, 51, 74, 34, 37, 38, 96, 65, 10, 8, 76, 47, 80, 29, 35, 95, 82, 53, 43, 80, 38, 86, 27, 77, 75, 75, 28, 59, 75, 99, 89, 76, 36, 27, 13, 18, 67, 35, 80, 53, 96, 19, 13, 25, 11, 46, 88, 30, 20, 93, 20, 28, 54, 99, 68, 92, 67, 46, 65, 18, 58, 81, 29]"
Sa_Ce_VSM_004_1_01,Commerciale,0,0,0,1,0
Sa_Ce_VSM_004_1_02,Commerciale,0,0,0,1,0
Sa_Ce_VSM_004_2_01,Commerciale,0,0,0,2,0
Sa_Ce_VSM_004_2_02,Commerciale,0,0,0,2,0
Sa_Ce_VSM_004_3_01,Residenziale,141.24602289638307,128.7315871582615,31.857016243279105,3,0
Sa_Ce_VSM_004_3_02,Residenziale,122.41708644795021,155.6962430095771,41.38173815096004,3,0
Sa_Ce_VSM_004_3_03,Commerciale,0,0,0,3,0
Sa_Ce_VSM_004_4_01,Commerciale,0,0,0,4,0
Sa_Ce_VSM_004_4_02,Commerciale,0,0,0,4,0
Sa_Ce_VSM_004_5_01,Residenziale,170.10328037435744,206.47302066546916,30.149043796795635,5,0
Sa_Ce_VSM_004_5_02,Residenziale,169.05773678170547,264.6488340229969,16.913375049821756,5,0
Sa_Ce_VSM_004_condominio_00,Condominiale,0,0,0,0,"[7, 5, 94, 3, 76, 8, 72, 41, 22, 21, 44, 2, 58, 54, 21, 27, 66, 8, 87, 61, 45, 27, 68, 87, 38, 75, 38, 22, 31, 7, 98, 6, 16, 19, 86, 23, 10, 94, 80, 77, 87, 1, 10, 96, 92, 86, 85, 94, 92, 11, 36, 60, 89, 81, 56, 17, 83, 93, 74, 28, 84, 44, 54, 66, 11, 28, 8, 98, 39, 50, 31, 33, 17, 13, 57, 47, 37, 84, 50, 96, 74, 22, 32, 100, 35, 1, 21, 6, 20, 75, 12, 53, 29, 82, 91, 7, 46, 37, 85, 93, 69, 81, 25, 46, 42, 19, 74, 46, 61, 9, 41, 36, 13, 76, 78, 80, 53, 8, 13, 86, 67, 82, 72, 67, 51, 87, 21, 89, 42, 3, 88, 59, 34, 56, 79, 9, 70, 90, 28, 87, 8, 89, 11, 99, 52, 100, 53, 40, 65, 88, 46, 83, 26, 9, 63, 49, 6, 54, 25, 94, 74, 38, 25, 51, 90, 46, 9, 95, 67, 63, 78, 32, 54, 80, 78, 49, 73, 90, 72, 1, 54, 57, 51, 72, 96, 57, 40, 21, 42, 23, 93, 37, 55, 47, 34, 66, 28, 82, 12, 52, 51, 61, 83, 48, 60, 23, 46, 24, 86, 75, 82, 42, 79, 77, 7, 92, 74, 40, 70, 62, 37, 66, 78, 1, 91, 12, 35, 91, 37, 41, 98, 2, 65, 62, 74, 59, 22, 56, 69, 81, 32, 15, 88, 8, 17, 42, 88, 12, 53, 87, 23, 21, 100, 34, 82, 25, 57, 29, 45, 19, 55, 89, 82, 40, 85, 86, 44, 27, 33, 27, 92, 80, 33, 32, 22, 68, 12, 44, 59, 4, 39, 64, 78, 21, 15, 2, 23, 24, 27, 75, 72, 71, 98, 6, 66, 58, 94, 58, 17, 31, 44, 57, 24, 89, 66, 99, 18, 97, 52, 63, 38, 59, 29, 87, 42, 43, 37, 55, 88, 14, 52, 73, 70, 55, 65, 96, 16, 36, 20, 33, 72, 54, 55, 70, 28, 19, 76, 97, 87, 13, 5, 88, 37, 94, 19, 28, 17, 55, 18, 91, 44, 65, 5, 90, 58, 94, 85, 8, 59, 10, 55, 96, 78, 63, 100]"
Sa_Ce_VSM_005_1_01,Residenziale,121.55779251859754,170.18494657558304,44.738896868350054,1,0
Sa_Ce_VSM_005_1_02,Commerciale,0,0,0,1,0
Sa_Ce_VSM_005_2_01,Residenziale,98.16596533094273,334.3347723537263,34.38676093494385,2,0
Sa_Ce_VSM_005_2_02,Commerciale,0,0,0,2,0
Sa_Ce_VSM_005_3_01,Commerciale,0,0,0,3,0
Sa_Ce_VSM_005_3_02,Residenziale,100.49129893869102,193.85024310718939,16.56438603237113,3,0
Sa_Ce_VSM_005_condominio_00,Condominiale,0,0,0,0,"[53, 11, 27, 86, 85, 51, 49, 58, 84, 82, 56, 37, 63, 84, 88, 62, 47, 65, 39, 4, 53, 8, 85, 50, 72, 6, 43, 99, 92, 72, 81, 5, 98, 48, 10, 92, 96, 72, 33, 43, 7, 62, 63, 73, 56, 23, 61, 95, 79, 44, 65, 34, 25, 98, 20, 73, 25, 23, 76, 5, 2, 55, 89, 73, 35, 48, 26, 12, 75, 27, 19, 79, 44, 34, 69, 92, 15, 95, 48, 9, 34, 53, 78, 93, 45, 5, 43, 95, 100, 17, 67, 22, 33, 61, 76, 33, 72, 45, 30, 96, 100, 42, 83, 55, 86, 19, 23, 57, 15, 39, 83, 98, 58, 63, 22, 84, 1, 82, 100, 6, 71, 26, 91, 12, 51, 9, 94, 64, 64, 32, 97, 86, 46, 61, 1, 29, 89, 80, 2, 8, 43, 2, 84, 42, 23, 60, 81, 70, 39, 55, 80, 7, 21, 19, 22, 76, 99, 84, 17, 64, 9, 6, 86, 64, 4, 91, 44, 42, 41, 90, 76, 55, 20, 41, 12, 12, 22, 39, 96, 86, 60, 67, 47, 57, 6, 81, 22, 11, 65, 94, 45, 84, 92, 64, 87, 42, 39, 73, 96, 74, 67, 30, 32, 56, 76, 61, 67, 89, 35, 90, 91, 29, 20, 48, 73, 68, 75, 6, 51, 48, 29, 96, 98, 95, 26, 50, 100, 64, 41, 91, 95, 29, 86, 91, 10, 37, 67, 47, 65, 25, 74, 2, 10, 77, 51, 100, 69, 10, 88, 87, 42, 61, 74, 63, 29, 53, 22, 29, 82, 74, 20, 32, 74, 84, 17, 63, 43, 10, 33, 22, 28, 83, 15, 35, 75, 66, 15, 8, 96, 3, 73, 75, 3, 75, 19, 67, 74, 26, 56, 1, 90, 79, 23, 7, 48, 40, 32, 75, 18, 24, 50, 8, 84, 61, 78, 85, 53, 4, 68, 86, 66, 82, 19, 1, 18, 57, 38, 46, 53, 57, 84, 27, 90, 86, 48, 99, 39, 56, 74, 11, 8, 99, 74, 48, 95, 3, 25, 61, 7, 58, 11, 33, 80, 71, 89, 83, 91, 4, 41, 42, 47, 2, 14, 74, 44, 73, 11, 35, 78, 9, 6, 63, 68, 51, 98]"
Sa_Ce_VM_001_1_01,Commerciale,0,0,0,1,0
Sa_Ce_VM_001_1_02,Commerciale,0,0,0,1,0
Sa_Ce_VM_001_1_03,Residenziale,134.42102440130373,105.43350874559174,29.205536012383277,1,0
Sa_Ce_VM_001_2_01,Residenziale,75.81251479551769,256.9831556305305,37.33704471026208,2,0
Sa_Ce_VM_001_2_02,Residenziale,92.44436601320237,200.74239523449288,23.89357674483453,2,0
Sa_Ce_VM_001_3_01,Commerciale,0,0,0,3,0
Sa_Ce_VM_001_3_02,Residenziale,78.42414564441465,103.48888820552389,16.189424189925553,3,0
Sa_Ce_VM_001_condominio_00,Condominiale,0,0,0,0,"[16, 45, 68, 1, 96, 13, 90, 56, 62, 28, 21, 70, 84, 53, 52, 30, 73, 57, 16, 60, 23, 88, 21, 63, 51, 82, 63, 84, 33, 72, 1, 50, 61, 38, 63, 23, 87, 42, 36, 96, 72, 1, 98, 42, 21, 21, 29, 21, 47, 74, 75, 34, 42, 68, 53, 2, 32, 68, 19, 97, 23, 5, 97, 35, 4, 22, 55, 59, 15, 68, 86, 16, 70, 19, 75, 100, 6, 94, 61, 97, 9, 92, 86, 88, 13, 52, 24, 91, 5, 38, 48, 48, 53, 95, 34, 48, 34, 58, 74, 1, 19, 51, 20, 15, 10, 54, 92, 82, 25, 46, 74, 44, 1, 93, 100, 68, 83, 16, 80, 56, 82, 19, 24, 77, 14, 65, 28, 100, 48, 6, 57, 12, 79, 35, 13, 82, 13, 94, 32, 33, 28, 13, 25, 9, 65, 61, 35, 94, 17, 26, 72, 27, 23, 75, 45, 31, 10, 31, 21, 79, 35, 27, 62, 34, 19, 7, 5, 94, 26, 29, 34, 26, 87, 71, 39, 19, 68, 78, 20, 70, 82, 24, 14, 42, 55, 90, 98, 72, 87, 89, 60, 6, 53, 76, 83, 23, 69, 93, 34, 31, 57, 11, 95, 70, 86, 40, 42, 64, 76, 50, 87, 36, 86, 7, 100, 15, 50, 43, 48, 98, 49, 83, 26, 63, 13, 66, 67, 89, 47, 61, 85, 18, 63, 65, 48, 2, 53, 54, 34, 98, 60, 71, 28, 43, 48, 60, 47, 21, 8, 54, 82, 88, 93, 7, 77, 67, 11, 91, 76, 23, 39, 42, 84, 85, 66, 53, 44, 20, 29, 67, 16, 45, 88, 59, 83, 83, 3, 96, 75, 44, 70, 95, 92, 2, 45, 63, 38, 13, 44, 37, 79, 64, 26, 68, 55, 28, 47, 67, 58, 72, 83, 62, 100, 85, 25, 74, 98, 55, 43, 56, 96, 89, 33, 22, 47, 58, 35, 53, 58, 54, 13, 74, 28, 8, 93, 7, 38, 71, 58, 21, 67, 69, 82, 98, 65, 98, 15, 23, 1, 31, 17, 6, 14, 78, 68, 77, 5, 11, 72, 24, 69, 65, 18, 100, 23, 96, 71, 9, 31, 29, 4, 25, 54, 6, 83]"
Sa_Ce_VM_002_1_01,Residenziale,55.275130197834365,291.091325791444,44.18582530226621,1,0
Sa_Ce_VM_002_1_02,Commerciale,0,0,0,1,0
Sa_Ce_VM_002_1_03,Commerciale,0,0,0,1,0
Sa_Ce_VM_002_2_01,Residenziale,123.08893395171353,374.0555367822748,25.71003792367348,2,0
Sa_Ce_VM_002_2_02,Commerciale,0,0,0,2,0
Sa_Ce_VM_002_2_03,Residenziale,147.8861371758552,254.3252725610066,46.75220513310323,2,0
Sa_Ce_VM_002_3_01,Residenziale,131.5445592990178,268.01683688538515,36.849252485737324,3,0
Sa_Ce_VM_002_3_02,Residenziale,89.95808719300653,102.94584080501485,12.29165655236859,3,0
Sa_Ce_VM_002_3_03,Residenziale,182.541859102426,106.72105930933537,12.938748476805127,3,0
Sa_Ce_VM_002_4_01,Residenziale,81.92600548080264,392.74584436641817,48.86803127287029,4,0
Sa_Ce_VM_002_4_02,Commerciale,0,0,0,4,0
